route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
3,Domingos(Tuvisa2023),pse-f5ca44885a7,hacia Portal Bergara 25,09:30_L3_1360_1087,1,,shp_3_25,0,0
1,Sabados(Tuvisa2023-06-05),pse-f5cd92efe64,hacia Catedral,08:00_L1_1309_1012,0,,shp_3_68,0,0
7,FiestasBlancaLab(Tuvisa2023-06-05),pse-f5cdf791ed2,hacia Paz/Hospital Santiago,20:35_L7_1257_1334,0,,shp_3_44,0,0
10,LaborablesBEIcargaMendi(Tuvisa-2023-01-30),pse-f5d73885a27,hacia Naciones Unidas / Mariturri,12:40_L10_1379_1322,1,,shp_3_47,0,0
3,LaborablesBEIcargaMendi(Tuvisa-2023-01-30),pse-f5d7acc9ca3,hacia Aretxabaleta,15:20_L3_1087_1121,0,,shp_3_74,0,0
7,Laborables(Tuvisa-2023-01-30),pse-f5e3addbe3c,hacia Henry Morton Stanley / Océano Atlántico,19:10_L7_1257_1348,1,,shp_3_43,0,0
4,Laborables(Tuvisa2023),pse-f5e3b7c357d,hacia Iruña Veleia / Oyón,13:20_L4_1282_1382,0,,shp_3_38,0,0
7,Laborables(Tuvisa2023-04-14),pse-f5e52f87ae1,hacia Iliada / Bulevar Salburua,09:50_L7_1348_1257,0,,shp_3_35,0,0
10,Sabados(Tuvisa-2023-01-30),pse-f5e7d9ac915,hacia Naciones Unidas / Mariturri,10:05_L10_1379_1322,1,,shp_3_47,0,0
5,Laborables(Tuvisa2023-04-14),pse-f5ef60e7b0e,hacia Ariñez,18:00_L5B_1338_1205,0,,shp_3_11,0,0
7,Laborables(Tuvisa2023),pse-f5f1a91a573,hacia Henry Morton Stanley / Océano Atlántico,21:40_L7_1257_1348,1,,shp_3_43,0,0
9,LaborablesBEIcargaMendi(Tuvisa-2023-01-30),pse-f5f8c1a612f,hacia Comandante Izarduy / Zumaquera,15:30_L9_1114_1360,0,,shp_3_39,0,0
B,Laborables(Tuvisa2023-06-05),pse-f5fc65bb454,hacia Mendizorrotza,15:52_LB_1064_1074,0,,shp_3_78,0,0
7,SantiagoFestivo(Tuvisa2023-06-05),pse-f5ffd60220c,hacia Catedral,19:00_L7_1348_1298,0,,shp_3_36,0,0
10,Laborables(Tuvisa2023-06-05),pse-f6000727067,hacia Iliada / Bulevar Salburua,09:00_L10_1322_1379,0,,shp_3_70,0,0
4,LaborablesAgostoSINL6L7L10(Tuvisa2023-06-05),pse-f60386d8b5d,hacia Iruña Veleia / Oyón,10:00_L4_1282_1382,0,,shp_3_38,0,0
3,Laborables(Tuvisa2023-04-14),pse-f6045a3e62a,hacia Portal Bergara 25,16:25_L3_1360_1087,1,,shp_3_25,0,0
B,LaborablesAgosto(Tuvisa2023-06-05),pse-f605b827191,hacia Mendizorrotza,18:48_LB_1064_1074,0,,shp_3_78,0,0
1,Sabados(Tuvisa2023-06-05),pse-f605cf4df67,hacia Reyes Navarra 19,19:37_L1_1012_1309,0,,shp_3_12,0,0
1,Laborables(Tuvisa-2023-01-30),pse-f60715f7895,hacia Catedral,17:15_L1_1309_1012,0,,shp_3_68,0,0
1,LaborablesAgosto(Tuvisa2023-06-05),pse-f60ec495b8b,hacia Reyes Navarra 19,19:57_L1_1012_1309,0,,shp_3_12,0,0
4,Domingos(Tuvisa2023-06-05),pse-f61504fee73,hacia Donostia / Baiona,07:00_L4_1382_1282,1,,shp_3_59,0,0
1,SabadosAgosto(Tuvisa2023-06-05),pse-f615473b5d5,hacia Catedral,16:00_L1_1309_1012,0,,shp_3_68,0,0
9,Sabados(Tuvisa2023-06-05),pse-f61580e17dd,hacia Gamarra Mayor,12:13_L9_1121_1114,0,,shp_3_75,0,0
9,Laborables(Tuvisa2023-04-14),pse-f6161015f2a,hacia Comandante Izarduy / Zumaquera,08:50_L9_1114_1360,0,,shp_3_39,0,0
6,Sabados(Tuvisa2023),pse-f616e98892b,hacia Mariturri / Reina Sofía,09:00_L6_1340_1385,1,,shp_3_52,0,0
8,Sabados(Tuvisa2023-06-05),pse-f61c7421f7e,hacia Nieves Cano / Unibersitatea,16:00_L8_1022_1031,0,,shp_3_45,0,0
7,FiestasBlancaFestivo(Tuvisa2023-06-05),pse-f62188d3cfb,hacia Catedral,11:20_L7_1348_1298,0,,shp_3_36,0,0
G3,Gautxori(Tuvisa2023),pse-f623998749b,hacia Catedral,03:00_G3_1298_1298,0,,shp_3_19,0,0
10,Laborables(Tuvisa2023),pse-f6269eb0099,hacia Iliada / Bulevar Salburua,15:20_L10_1322_1379,0,,shp_3_70,0,0
1,Domingos(Tuvisa2023),pse-f6271f79979,hacia Catedral,09:00_L1_1309_1012,0,,shp_3_68,0,0
6,SantiagoFestivo(Tuvisa2023-06-05),pse-f62856d2dad,hacia Paz/Hospital Santiago,08:20_L6_1340_1334,0,,shp_3_53,0,0
1,SabadosAgosto(Tuvisa2023-06-05),pse-f628fb94bd5,hacia Reyes Navarra 19,14:17_L1_1012_1309,0,,shp_3_12,0,0
7,Sabados(Tuvisa2023),pse-f62a0114108,hacia Henry Morton Stanley / Océano Atlántico,17:50_L7_1257_1348,1,,shp_3_43,0,0
4,Sabados(Tuvisa2023-04-14),pse-f62a2412c37,hacia Donostia / Baiona,17:20_L4_1382_1282,1,,shp_3_59,0,0
8,Domingos(Tuvisa2023-04-14),pse-f630780f5c7,hacia Nieves Cano / Unibersitatea,21:20_L8_1022_1031,0,,shp_3_45,0,0
7,4deAgosto(Tuvisa2023-06-05),pse-f6325b40d34,hacia Catedral,19:15_L7_1348_1298,0,,shp_3_36,0,0
7,4deAgosto(Tuvisa2023-06-05),pse-f6343642fc4,hacia Iliada / Bulevar Salburua,09:15_L7_1348_1257,0,,shp_3_35,0,0
6,SantiagoFestivo(Tuvisa2023-06-05),pse-f635413db8c,hacia Paz/Hospital Santiago,18:40_L6_1340_1334,0,,shp_3_53,0,0
10,FiestasBlancaLab(Tuvisa2023-06-05),pse-f6357140737,hacia Naciones Unidas / Mariturri,15:15_L10_1298_1322,1,,shp_3_13,0,0
7,LaborablesAgosto(Tuvisa2023-06-05),pse-f636dd19dfb,hacia Henry Morton Stanley / Océano Atlántico,09:50_L7_1257_1348,1,,shp_3_43,0,0
A,Laborables(Tuvisa2023-06-05),pse-f636ddc8622,hacia Mendizorrotza,08:52_LA_1042_1055,0,,shp_3_76,0,0
10,LaborablesBEIcargaMendi(Tuvisa-2023-01-30),pse-f63762d8a85,hacia Naciones Unidas / Mariturri,07:40_L10_1379_1322,1,,shp_3_47,0,0
10,Laborables(Tuvisa-2023-01-30),pse-f63b9dbb067,hacia Iliada / Bulevar Salburua,16:30_L10_1322_1379,0,,shp_3_70,0,0
10,Laborables(Tuvisa-2023-01-30),pse-f63c7a68dac,hacia Iliada / Bulevar Salburua,19:10_L10_1322_1379,0,,shp_3_70,0,0
7,Laborables(Tuvisa2023-06-05),pse-f63c9af886a,hacia Henry Morton Stanley / Océano Atlántico,13:20_L7_1257_1348,1,,shp_3_43,0,0
G3,Gautxori(Tuvisa2023),pse-f63ee4f0413,hacia Catedral,01:40_G3_1298_1298,0,,shp_3_19,0,0
4,SantiagoFestivo(Tuvisa2023-06-05),pse-f641f03b049,hacia Iruña Veleia / Oyón,14:00_L4_1282_1382,0,,shp_3_38,0,0
6,Laborables(Tuvisa2023),pse-f643be2fd2d,hacia Mariturri / Reina Sofía,09:50_L6_1340_1385,1,,shp_3_52,0,0
1,Laborables(Tuvisa2023-06-05),pse-f6453656b63,hacia Catedral,18:30_L1_1309_1012,0,,shp_3_68,0,0
6,SabadosAgosto(Tuvisa2023-06-05),pse-f646e6145fd,hacia Iliada / Gabriel Martínez Aragón,20:30_L6_1385_1340,0,,shp_3_56,0,0
A,Laborables(Tuvisa2023-04-14),pse-f64c26668a8,hacia Zaramaga/ Boulevard,15:41_LA_1055_1042,0,,shp_3_60,0,0
8,LaborablesAgostoSINL6L7L10(Tuvisa2023-06-05),pse-f64f2c37f43,hacia Nieves Cano / Unibersitatea,16:00_L8_1022_1031,0,,shp_3_45,0,0
3,LaborablesAgostoSINL6L7L10(Tuvisa2023-06-05),pse-f64fa97a6ac,hacia Comandante Izarduy / Zumaquera,13:00_L3_1087_1360,0,,shp_3_73,0,0
1,4deAgosto(Tuvisa2023-06-05),pse-f651870f4a5,hacia Reyes Navarra 19,16:57_L1_1012_1309,0,,shp_3_12,0,0
5,4deAgosto(Tuvisa2023-06-05),pse-f6552830839,hacia Bruselas / Portal Elorriaga,08:05_L5B_1205_1338_ARI_ITV,1,,shp_3_22,0,0
B,Laborables(Tuvisa2023),pse-f65857124c5,hacia Zaramaga/ Boulevard,19:11_LB_1074_1064,0,,shp_3_66,0,0
A,Domingos(Tuvisa2023-04-14),pse-f65979e14d2,hacia Zaramaga/ Boulevard,18:37_LA_1055_1042,0,,shp_3_60,0,0
6,SabadosAgosto(Tuvisa2023-06-05),pse-f65a8f2eb7d,hacia Mariturri / Reina Sofía,09:00_L6_1340_1385,1,,shp_3_51,0,0
1,Sabados(Tuvisa2023-04-14),pse-f65ce5625ce,hacia Catedral,19:00_L1_1309_1012,0,,shp_3_68,0,0
3,Domingos(Tuvisa2023-06-05),pse-f65f9cc00cc,hacia Portal Bergara 25,19:30_L3_1360_1087,1,,shp_3_26,0,0
B,Laborables(Tuvisa2023-06-05),pse-f660d5e9a0a,hacia Mendizorrotza,07:00_LB_1064_1074,0,,shp_3_78,0,0
9,4deAgosto(Tuvisa2023-06-05),pse-f662d427d8d,hacia Comandante Izarduy / Zumaquera,17:15_L9_1114_1360_1,0,,shp_3_41,0,0
8,LaborablesAgosto(Tuvisa2023-06-05),pse-f6640c378fd,hacia Nieves Cano / Unibersitatea,17:20_L8_1022_1031,0,,shp_3_45,0,0
10,DomingosAgosto(Tuvisa2023-06-05),pse-f665155e2d4,hacia Iliada / Bulevar Salburua,15:20_L10_1322_1379,0,,shp_3_70,0,0
6,Laborables(Tuvisa2023-04-14),pse-f6668e85f08,hacia Mariturri / Reina Sofía,10:00_L6_1340_1385,1,,shp_3_51,0,0
B,Sabados(Tuvisa-2023-01-30),pse-f667557b7e5,hacia Mendizorrotza,15:00_LB_1064_1074,0,,shp_3_78,0,0
B,Laborables(Tuvisa2023-06-05),pse-f66a068b2c8,hacia Zaramaga/ Boulevard,13:07_LB_1074_1064,0,,shp_3_66,0,0
5,Sabados(Tuvisa2023-06-05),pse-f66ec53184c,hacia Bremen 15,11:45_L5_1338_1350,0,,shp_3_6,0,0
1,Sabados(Tuvisa2023),pse-f67213d1a27,hacia Catedral,17:20_L1_1309_1012,0,,shp_3_68,0,0
9,Domingos(Tuvisa2023-06-05),pse-f6739b24d59,hacia Zalduondo,09:15_L9_1114_1121,0,,shp_3_40,0,0
G3,Gautxori(Tuvisa2023),pse-f674c2d9c1f,hacia Catedral,02:20_G3_1298_1298,0,,shp_3_19,0,0
A,DomingosAgosto(Tuvisa2023-06-05),pse-f675833896a,hacia Zaramaga/ Boulevard,19:17_LA_1055_1042,0,,shp_3_60,0,0
5,Domingos(Tuvisa-2023-01-30),pse-f675b6876a7,hacia Bruselas / Portal Elorriaga,17:00_L5_1350_1338,1,,shp_3_1,0,0
3,SabadosAgosto(Tuvisa2023-06-05),pse-f676ecd9905,hacia Comandante Izarduy / Zumaquera,19:30_L3_1087_1360,0,,shp_3_73,0,0
5,Laborables(Tuvisa2023-06-05),pse-f67851f4461,hacia Bremen 15,12:00_L5_1338_1350,0,,shp_3_6,0,0
1,Sabados(Tuvisa2023-06-05),pse-f67d955fbc2,hacia Catedral,16:40_L1_1309_1012,0,,shp_3_68,0,0
8,Laborables(Tuvisa-2023-01-30),pse-f680df9a2b2,hacia Nieves Cano / Unibersitatea,12:15_L8_1022_1031,0,,shp_3_45,0,0
A,Domingos(Tuvisa2023-06-05),pse-f680ec37167,hacia Zaramaga/ Boulevard,11:17_LA_1055_1042,0,,shp_3_60,0,0
10,FiestasBlancaLab(Tuvisa2023-06-05),pse-f681cc8f7d5,hacia Iliada / Bulevar Salburua,21:50_L10_1302_1379,1,,shp_3_62,0,0
5,Laborables(Tuvisa2023-06-05),pse-f681dd26301,hacia Ariñez,17:30_L5B_1338_1205,0,,shp_3_11,0,0
6,FiestasBlancaFestivo(Tuvisa2023-06-05),pse-f683f7f431c,hacia Iliada / Gabriel Martínez Aragón,08:20_L6_1334_1340,1,,shp_3_64,0,0
B,Sabados(Tuvisa2023),pse-f6843483e22,hacia Mendizorrotza,11:45_LB_1064_1074,0,,shp_3_78,0,0
10,Sabados(Tuvisa-2023-01-30),pse-f685c427438,hacia Naciones Unidas / Mariturri,16:35_L10_1379_1322,1,,shp_3_47,0,0
8,DomingosAgostoSINL6L7L10(Tuvisa2023-06-05),pse-f6862a694a5,hacia Nieves Cano / Unibersitatea,20:20_L8_1022_1031,0,,shp_3_45,0,0
6,Sabados(Tuvisa2023-06-05),pse-f6885ff7e99,hacia Mariturri / Reina Sofía,07:10_L6_1297_1385,0,,shp_3_15,0,0
A,Laborables(Tuvisa2023),pse-f68b0330ebc,hacia Mendizorrotza,13:46_LA_1042_1055,0,,shp_3_76,0,0
5,Laborables(Tuvisa2023-06-05),pse-f68c6fc4aae,hacia Asteguieta,13:50_L5A_1338_1192,0,,shp_3_7,0,0
4,Laborables(Tuvisa-2023-01-30),pse-f68ea5e623b,hacia Donostia / Baiona,14:40_L4_1382_1282,1,,shp_3_59,0,0
1,Domingos(Tuvisa2023),pse-f68fc612e2f,hacia Reyes Navarra 19,12:57_L1_1012_1309,0,,shp_3_12,0,0
10,Domingos(Tuvisa2023-04-14),pse-f69117ebda6,hacia Naciones Unidas / Mariturri,08:00_L10_1379_1322,1,,shp_3_47,0,0
5,Laborables(Tuvisa2023),pse-f692004e8eb,hacia Bruselas / Portal Elorriaga,14:25_L5A_1192_1338,1,,shp_3_4,0,0
5,Domingos(Tuvisa2023),pse-f695379d64a,hacia Bremen 15,20:20_L5_1338_1350,0,,shp_3_6,0,0
B,SabadosAgosto(Tuvisa2023-06-05),pse-f695e2a6956,hacia Mendizorrotza,14:45_LB_1064_1074,0,,shp_3_78,0,0
9,Sabados(Tuvisa2023-06-05),pse-f69921b0b96,hacia Gamarra Mayor,09:13_L9_1121_1114,0,,shp_3_75,0,0
10,FiestasBlancaFestivo(Tuvisa2023-06-05),pse-f69bc94a8d6,hacia Catedral,19:20_L10_1322_1298,0,,shp_3_71,0,0
G4,Gautxori678y9Agosto(Tuvisa2023-06-05),pse-f69d0bd2ef5,hacia Catedral,03:40_G4_1012_1012,0,,shp_3_32,0,0
4,Domingos(Tuvisa2023-06-05),pse-f6a06c11120,hacia Iruña Veleia / Oyón,11:40_L4_1282_1382,0,,shp_3_38,0,0
5,LaborablesAgosto(Tuvisa2023-06-05),pse-f6a1cc67127,hacia Bremen 15,07:45_L5_1338_1350,0,,shp_3_6,0,0
5,Sabados(Tuvisa2023-04-14),pse-f6a2f9d18b1,hacia Bremen 15,12:15_L5_1338_1350,0,,shp_3_6,0,0
6,Laborables(Tuvisa2023),pse-f6acaca6690,hacia Mariturri / Reina Sofía,12:10_L6_1340_1385,1,,shp_3_52,0,0
G3,Gautxori(Tuvisa2023),pse-f6b50803237,hacia Catedral,03:40_G3_1298_1298,0,,shp_3_19,0,0
A,Laborables(Tuvisa2023-06-05),pse-f6b5d1042b8,hacia Mendizorrotza,19:29_LA_1042_1055,0,,shp_3_76,0,0
9,DomingosAgostoSINL6L7L10(Tuvisa2023-06-05),pse-f6b68506bdd,hacia Zalduondo,20:15_L9_1114_1121,0,,shp_3_40,0,0
1,Sabados(Tuvisa2023-06-05),pse-f6b75ba28c7,hacia Reyes Navarra 19,13:57_L1_1012_1309,0,,shp_3_12,0,0
A,Domingos(Tuvisa2023-04-14),pse-f6b75e55668,hacia Mendizorrotza,19:20_LA_1042_1055,0,,shp_3_76,0,0
B,Laborables(Tuvisa2023),pse-f6b8d5a4aeb,hacia Mendizorrotza,18:47_LB_1064_1074,0,,shp_3_78,0,0
1,Sabados(Tuvisa2023),pse-f6c01c62f05,hacia Reyes Navarra 19,15:37_L1_1012_1309,0,,shp_3_12,0,0
9,Sabados(Tuvisa-2023-01-30),pse-f6c4e0aa37a,hacia Aretxabaleta,14:15_L9_GAMARRA_ARETXABALETA,0,,shp_3_40,0,0
8,Domingos(Tuvisa-2023-01-30),pse-f6c5e525dd0,hacia Intermodal,14:00_L8_1031_1022,0,,shp_3_61,0,0
10,Domingos(Tuvisa-2023-01-30),pse-f6c85c08599,hacia Naciones Unidas / Mariturri,11:20_L10_1379_1322,1,,shp_3_47,0,0
4,LaborablesBEIcargaMendi(Tuvisa-2023-01-30),pse-f6ca98eeb0c,hacia Donostia / Baiona,12:30_L4_1382_1282,1,,shp_3_59,0,0
6,Laborables(Tuvisa2023-04-14),pse-f6cc547635f,hacia Mariturri / Reina Sofía,13:50_L6_1340_1385,1,,shp_3_51,0,0
3,Laborables(Tuvisa-2023-01-30),pse-f6cee01f8b3,hacia Portal Bergara 25,15:05_L3_1360_1087,1,,shp_3_25,0,0
4,Sabados(Tuvisa2023-06-05),pse-f6d928e3847,hacia Donostia / Baiona,11:20_L4_1382_1282,1,,shp_3_59,0,0
A,LaborablesAgostoSINL6L7L10(Tuvisa2023-06-05),pse-f6d9b246e77,hacia Zaramaga/ Boulevard,18:41_LA_1055_1042,0,,shp_3_60,0,0
10,Domingos(Tuvisa-2023-01-30),pse-f6db14fd7f6,hacia Naciones Unidas / Mariturri,19:40_L10_1379_1322,1,,shp_3_47,0,0
9,DomingosAgosto(Tuvisa2023-06-05),pse-f6db3212452,hacia Zalduondo,14:45_L9_1114_1121,0,,shp_3_40,0,0
4,LaborablesBEIcargaMendi(Tuvisa-2023-01-30),pse-f6dbd607f1c,hacia Iruña Veleia / Oyón,09:10_L4_1282_1382,0,,shp_3_38,0,0
5,DomingosAgostoSINL6L7L10(Tuvisa2023-06-05),pse-f6dbec1579c,hacia Asteguieta,13:40_L5A_1338_1192,0,,shp_3_7,0,0
5,DomingosAgostoSINL6L7L10(Tuvisa2023-06-05),pse-f6e0083c5e2,hacia Bruselas / Portal Elorriaga,21:00_L5_1350_1338,1,,shp_3_1,0,0
7,LaborablesBEIcargaMendi(Tuvisa-2023-01-30),pse-f6e2847af33,hacia Iliada / Bulevar Salburua,15:50_L7_1348_1257,0,,shp_3_35,0,0
A,Laborables(Tuvisa2023),pse-f6e667dcc8f,hacia Mendizorrotza,07:42_LA_1042_1055,0,,shp_3_76,0,0
6,Sabados(Tuvisa2023-06-05),pse-f6eaef7aa07,hacia Mariturri / Reina Sofía,07:45_L6_1340_1385,1,,shp_3_51,0,0
B,Domingos(Tuvisa2023),pse-f6eb9594fb7,hacia Mendizorrotza,11:20_LB_1064_1074,0,,shp_3_78,0,0
10,Domingos(Tuvisa2023),pse-f6ee77604ac,hacia Iliada / Bulevar Salburua,09:40_L10_1322_1379,0,,shp_3_70,0,0
9,Sabados(Tuvisa2023-04-14),pse-f6f1f14cc13,hacia Gamarra Mayor,22:13_L9_ARETXABALETA_GAMARRA,0,,shp_3_75,0,0
7,4deAgosto(Tuvisa2023-06-05),pse-f70311c8248,hacia Henry Morton Stanley / Océano Atlántico,20:35_L7_1298_1348,1,,shp_3_18,0,0
A,LaborablesAgosto(Tuvisa2023-06-05),pse-f703b570092,hacia Mendizorrotza,17:36_LA_1042_1055,0,,shp_3_76,0,0
4,Domingos(Tuvisa-2023-01-30),pse-f70690faf07,hacia Iruña Veleia / Oyón,13:00_L4_1282_1382,0,,shp_3_38,0,0
9,LaborablesAgosto(Tuvisa2023-06-05),pse-f707623596e,hacia Gamarra Mayor,13:45_L9_1360_1114,1,,shp_3_30,0,0
1,Sabados(Tuvisa2023),pse-f7083cce30d,hacia Catedral,16:00_L1_1309_1012,0,,shp_3_68,0,0
A,Sabados(Tuvisa2023-04-14),pse-f708468b02e,hacia Mendizorrotza,07:30_LA_1042_1055,0,,shp_3_76,0,0
7,Sabados(Tuvisa2023-06-05),pse-f70af0cc649,hacia Henry Morton Stanley / Océano Atlántico,14:50_L7_1257_1348,1,,shp_3_43,0,0
A,Laborables(Tuvisa2023),pse-f711e5835c6,hacia Zaramaga/ Boulevard,17:40_LA_1055_1042,0,,shp_3_60,0,0
6,FiestasBlancaFestivo(Tuvisa2023-06-05),pse-f712772c49e,hacia Catedral,21:40_L6_1385_1297,1,,shp_3_57,0,0
A,SabadosAgosto(Tuvisa2023-06-05),pse-f71829e7c96,hacia Zaramaga/ Boulevard,17:47_LA_1055_1042,0,,shp_3_60,0,0
B,Laborables(Tuvisa2023-06-05),pse-f71c7bce02e,hacia Zaramaga/ Boulevard,17:47_LB_1074_1064,0,,shp_3_66,0,0
B,LaborablesBEIcargaMendi(Tuvisa-2023-01-30),pse-f71df971238,hacia Zaramaga/ Boulevard,06:00_LB_1074_1064,0,,shp_3_66,0,0
6,SantiagoFestivo(Tuvisa2023-06-05),pse-f71ecc58185,hacia Iliada / Gabriel Martínez Aragón,16:00_L6_1334_1340,1,,shp_3_64,0,0
9,DomingosAgostoSINL6L7L10(Tuvisa2023-06-05),pse-f71f50f1528,hacia Zalduondo,13:45_L9_1114_1121,0,,shp_3_40,0,0
B,Domingos(Tuvisa-2023-01-30),pse-f72393a3c7d,hacia Mendizorrotza,21:00_LB_1064_1074,0,,shp_3_78,0,0
6,FiestasBlancaFestivo(Tuvisa2023-06-05),pse-f723d486bf0,hacia Mariturri / Reina Sofía,19:20_L6_1297_1385,0,,shp_3_15,0,0
5,SabadosAgosto(Tuvisa2023-06-05),pse-f7257d72244,hacia Bremen 15,22:15_L5_1338_1350,0,,shp_3_6,0,0
4,Laborables(Tuvisa2023),pse-f728014686b,hacia Donostia / Baiona,08:30_L4_1382_1282,1,,shp_3_59,0,0
B,Laborables(Tuvisa-2023-01-30),pse-f7299c86848,hacia Mendizorrotza,08:10_LB_1064_1074,0,,shp_3_78,0,0
6,FiestasBlancaLab(Tuvisa2023-06-05),pse-f72a50c539e,hacia Catedral,21:00_L6_1385_1297,1,,shp_3_57,0,0
8,Sabados(Tuvisa2023-04-14),pse-f72dc58a3df,hacia Intermodal,22:00_L8_1031_1022,0,,shp_3_61,0,0
4,Laborables(Tuvisa2023-04-14),pse-f72e7dce54b,hacia Donostia / Baiona,11:10_L4_1382_1282,1,,shp_3_59,0,0
6,SabadosAgosto(Tuvisa2023-06-05),pse-f7333c8c104,hacia Catedral,22:30_L6_1340_1297,1,,shp_3_50,0,0
B,Domingos(Tuvisa2023-06-05),pse-f73422c606d,hacia Zaramaga/ Boulevard,11:37_LB_1074_1064,0,,shp_3_66,0,0
4,Laborables(Tuvisa2023),pse-f7373a57d8f,hacia Iruña Veleia / Oyón,13:40_L4_1282_1382,0,,shp_3_38,0,0
10,FiestasBlancaLab(Tuvisa2023-06-05),pse-f737719f6e6,hacia Paz,08:20_L10_1379_1302,0,,shp_3_48,0,0
5,Domingos(Tuvisa2023),pse-f7395ecf182,hacia Bremen 15,14:20_L5_1338_1350,0,,shp_3_6,0,0
1,Domingos(Tuvisa-2023-01-30),pse-f739cd4a89a,hacia Catedral,19:40_L1_1309_1012,0,,shp_3_68,0,0
1,Laborables(Tuvisa2023),pse-f73a416db45,hacia Catedral,12:15_L1_1309_1012,0,,shp_3_68,0,0
8,Sabados(Tuvisa2023-06-05),pse-f73d195e19f,hacia Nieves Cano / Unibersitatea,07:40_L8_1022_1031,0,,shp_3_45,0,0
1,SabadosAgosto(Tuvisa2023-06-05),pse-f73e7b67f95,hacia Catedral,20:20_L1_1309_1012,0,,shp_3_68,0,0
4,Laborables(Tuvisa2023-04-14),pse-f73f3cf01e0,hacia Iruña Veleia / Oyón,16:40_L4_1282_1382,0,,shp_3_38,0,0
B,LaborablesAgosto(Tuvisa2023-06-05),pse-f74b4afd6be,hacia Zaramaga/ Boulevard,16:53_LB_1074_1064,0,,shp_3_66,0,0
B,Sabados(Tuvisa2023-04-14),pse-f74d8d28823,hacia Mendizorrotza,16:30_LB_1064_1074,0,,shp_3_78,0,0
6,Laborables(Tuvisa2023-06-05),pse-f7537c4ae8f,hacia Mariturri / Reina Sofía,17:20_L6_1340_1385,1,,shp_3_51,0,0
9,4deAgosto(Tuvisa2023-06-05),pse-f757ab90984,hacia Comandante Izarduy / Zumaquera,11:45_L9_1114_1360_1,0,,shp_3_41,0,0
10,FiestasBlancaLab(Tuvisa2023-06-05),pse-f758147c4cd,hacia Naciones Unidas / Mariturri,13:45_L10_1298_1322,1,,shp_3_13,0,0
8,SantiagoFestivo(Tuvisa2023-06-05),pse-f75957a1b50,hacia Nieves Cano / Unibersitatea,17:20_L8_1022_1031,0,,shp_3_45,0,0
E1,CementerioDomingo(Tuvisa2023),pse-f75d5feff77,hacia Cementerio,09:00_56,0,,shp_3_67,0,0
A,LaborablesAgosto(Tuvisa2023-06-05),pse-f75dd167232,hacia Mendizorrotza,13:48_LA_1042_1055,0,,shp_3_76,0,0
9,SantiagoFestivo(Tuvisa2023-06-05),pse-f7624343cba,hacia Zalduondo,07:15_L9_1114_1121,0,,shp_3_40,0,0
6,Sabados(Tuvisa2023),pse-f765068bb08,hacia Mariturri / Reina Sofía,14:15_L6_1340_1385,1,,shp_3_52,0,0
A,Laborables(Tuvisa2023-04-14),pse-f76772e5496,hacia Mendizorrotza,16:06_LA_1042_1055,0,,shp_3_76,0,0
6,Sabados(Tuvisa2023-06-05),pse-f768c88b311,hacia Mariturri / Reina Sofía,08:15_L6_1340_1385,1,,shp_3_51,0,0
6,Sabados(Tuvisa-2023-01-30),pse-f76bd42ee84,hacia Mariturri / Reina Sofía,11:00_L6_1340_1385,1,,shp_3_51,0,0
6,Sabados(Tuvisa2023-04-14),pse-f7705f8f3f6,hacia Iliada / Gabriel Martínez Aragón,07:00_L6_1385_1340,0,,shp_3_56,0,0
3,Domingos(Tuvisa-2023-01-30),pse-f7742a5214d,hacia Portal Bergara 25,14:00_L3_1360_1087,1,,shp_3_25,0,0
8,DomingosAgosto(Tuvisa2023-06-05),pse-f775270ecf2,hacia Intermodal,08:00_L8_1031_1022,0,,shp_3_61,0,0
7,SantiagoFestivo(Tuvisa2023-06-05),pse-f775ffb74ac,hacia Catedral,10:40_L7_1348_1298,0,,shp_3_36,0,0
7,FiestasBlancaFestivo(Tuvisa2023-06-05),pse-f776c8be401,hacia Paz/Hospital Santiago,16:40_L7_1257_1334,0,,shp_3_44,0,0
10,Sabados(Tuvisa2023-06-05),pse-f776f625dbb,hacia Iliada / Bulevar Salburua,21:15_L10_1322_1379,0,,shp_3_70,0,0
4,Sabados(Tuvisa-2023-01-30),pse-f77a394ca27,hacia Iruña Veleia / Oyón,12:15_L4_1282_1382,0,,shp_3_38,0,0
1,Laborables(Tuvisa2023-06-05),pse-f77da2b9ba6,hacia Reyes Navarra 19,11:32_L1_1012_1309,0,,shp_3_12,0,0
4,Laborables(Tuvisa-2023-01-30),pse-f78353c850f,hacia Iruña Veleia / Oyón,13:20_L4_1282_1382,0,,shp_3_38,0,0
B,Sabados(Tuvisa2023),pse-f7842655b44,hacia Mendizorrotza,21:30_LB_1064_1074,0,,shp_3_78,0,0
1,Sabados(Tuvisa2023),pse-f7847a5da44,hacia Catedral,11:20_L1_1309_1012,0,,shp_3_68,0,0
A,LaborablesAgostoSINL6L7L10(Tuvisa2023-06-05),pse-f78482d8109,hacia Mendizorrotza,15:00_LA_1042_1055,0,,shp_3_76,0,0
9,LaborablesBEIcargaMendi(Tuvisa-2023-01-30),pse-f7856731025,hacia Comandante Izarduy / Zumaquera,07:50_L9_1114_1360,0,,shp_3_39,0,0
B,4deAgosto(Tuvisa2023-06-05),pse-f788ae72cc0,hacia Mendizorrotza,22:12_LB_1064_1074,0,,shp_3_78,0,0
